blh,d2m,rh2m,sp,ssrd,t2m,tcc,tp,u10,v10,date,value,date_unix,day_julian,weekday,hour,set
384.20905274436626,277.183464819717,91.88412991613598,102252.30331200024,-1.1641532182693479e-10,278.39472512461185,0.6509576237412885,8.122856422005742e-06,-2.7205276293234544,1.545009792572306,2020-01-01 00:00:00,58.1,1577836800,1,3,0,training
353.2202633658983,276.69542991860897,92.71587679158134,102211.16863581612,-1.1641532182693479e-10,277.7728991650881,0.6036987625226297,2.2337855160516496e-06,-2.3087886837923532,1.282742071804417,2020-01-01 01:00:00,43.2,1577840400,1,3,1,training
255.9118463434363,276.5056623933538,93.48555953894171,102174.85596712724,-1.1641532182693479e-10,277.4634189640348,0.710378355283251,4.975249558478428e-06,-2.216470534570134,0.7587295968105479,2020-01-01 02:00:00,43.0,1577844000,1,3,2,testing
191.3755602066268,276.41281568325724,93.9063625606443,102166.78648519638,-1.1641532182693479e-10,277.305813306091,0.837765172672132,4.873713853203402e-06,-1.9286225452952523,0.5090130730484996,2020-01-01 03:00:00,42.8,1577847600,1,3,3,training
151.78020964131156,276.553050668022,93.69687787640454,102142.57803940382,-1.1641532182693479e-10,277.4789407333778,0.8191027292525583,2.995303305614559e-06,-1.7000428078210357,0.6070692996566338,2020-01-01 04:00:00,36.8,1577851200,1,3,4,testing
129.52720909513903,276.2622882225464,92.8297815642305,102131.06426640492,-1.1641532182693479e-10,277.3184695180168,0.9681733831902656,1.507805223334804e-05,-1.5238997791050402,0.7234293552316196,2020-01-01 05:00:00,39.2,1577854800,1,3,5,testing
133.61080269130082,276.1567903440995,93.4004155880981,102131.16267472113,-1.1641532182693479e-10,277.12480559590705,0.982059583935819,6.193678021779387e-06,-1.0713562116177182,1.1276824921280872,2020-01-01 06:00:00,38.7,1577858400,1,3,6,training
124.59071303901942,275.879536773303,91.74262089281248,102156.05997872732,-1.1641532182693479e-10,277.09997076495836,0.9826394472636556,2.2947069392166e-05,-0.33576519861507,1.0667568899955668,2020-01-01 07:00:00,39.3,1577862000,1,3,7,testing
170.51821823129433,275.71914568981055,90.48474120014352,102146.90800531794,-1.1641532182693479e-10,277.13435745396424,0.9925734216431668,1.1321231138170351e-05,-0.2947759403604042,1.093428183632979,2020-01-01 08:00:00,37.3,1577865600,1,3,8,training
171.52619386579,276.062013794763,92.27425959171964,102157.53610347076,35219.46951917349,277.20193684971895,1.0000048279762268,4.670642442653351e-06,-0.3512746476844026,1.2147564213561104,2020-01-01 09:00:00,34.3,1577869200,1,3,9,training
212.28459324013852,276.6311019439462,94.31049737982389,102189.22358129684,144980.5999420139,277.4643741498405,0.9901624109642686,1.015357052750257e-07,0.6452074550202389,1.2249542689233563,2020-01-01 10:00:00,30.8,1577872800,1,3,10,testing
210.60463384931256,276.81079141983747,93.55379821852662,102183.12226569056,240693.01609875937,277.76048174961375,1.0000048279762268,0.0,0.690258711840682,0.9289552062022688,2020-01-01 11:00:00,35.3,1577876400,1,3,11,training
218.43582916347088,276.94781000586914,93.45124174121324,102133.3276576782,252930.13889185595,277.91426666433466,1.0000048279762268,0.0,0.7122304313555703,0.9446442024595704,2020-01-01 12:00:00,39.8,1577880000,1,3,12,training
251.23380557821304,277.00120222483923,92.60431589989162,102081.1712500763,305803.74492240546,278.09861752483863,1.0000048279762268,1.015357052750257e-07,0.9631511609415642,1.0335485145842784,2020-01-01 13:00:00,39.5,1577883600,1,3,13,training
270.6437979245261,277.1191368450543,92.30957712737178,102042.69359843036,187997.01707536657,278.26338707632533,1.0000048279762268,0.0,1.1957928969815583,1.0230891837460776,2020-01-01 14:00:00,39.4,1577887200,1,3,14,training
239.1380979642655,277.3277739095438,92.41044311520471,102019.862869065,125958.88947553137,278.4582449806922,1.0000048279762268,5.0767852637512864e-08,0.5438421271742415,1.1190535441865714,2020-01-01 15:00:00,40.6,1577890800,1,3,15,training
222.1058942941985,277.4165465145784,92.72854341884307,102004.51117173312,26356.879862054135,278.49836278453245,1.0000048279762268,1.523035579127554e-07,-0.2776047646050714,1.3742612166386752,2020-01-01 16:00:00,36.4,1577894400,1,3,16,training
220.58100807791027,277.56964709427575,93.21823913708654,102038.06840756757,-1.1641532182693479e-10,278.57692681705294,0.9988451013205544,4.822946000565889e-06,-0.2153823320292951,1.707652387106331,2020-01-01 17:00:00,33.5,1577898000,1,3,17,training
225.7501138958365,277.7293948980216,93.57159198626135,102043.57927327644,-1.1641532182693479e-10,278.6834300343907,0.9926954981332377,6.904427958704783e-06,-0.334472744525959,2.157665096419928,2020-01-01 18:00:00,32.5,1577901600,1,3,18,training
232.78009780821628,277.9054391220153,94.03556748620998,102029.50688405556,-1.1641532182693479e-10,278.7894556588256,0.98483682408493,5.3306245269412345e-06,-0.479781511401733,2.61055412171403,2020-01-01 19:00:00,31.2,1577905200,1,3,19,training
236.47600846803343,278.02466030172366,94.035289774269,102009.23477091215,-1.1641532182693479e-10,278.90957027389493,0.94847328960509,2.030714105501382e-06,-0.3503514661921807,2.782610114002436,2020-01-01 20:00:00,24.0,1577908800,1,3,20,training
